date,ABBV,ABT,ADBE,AEP,AMD,AMGN,AMT,BA,CAT,CCI,CMCSA,COP,CVX,D,DD,DIS,DOW,DUK,EA,GE,GILD,GS,INTC,KO,MMM,MRK,MS,NEE,NEM,NKE,NUE,NVDA,O,OXY,PLD,PSA,QCOM,SBUX,SHW,SLB,SO,T,TMUS,TTWO,UPS,USB,V,WFC,WMT,XOM,ADA-USD,BCH-USD,BTC-USD,EOS-USD,ETC-USD,ETH-USD,LTC-USD,TRX-USD,XLM-USD,XRP-USD
2020-01-16,0.0,0.010299717920136509,0.007114954289484388,0.007349983497540791,0.02512875880277754,-0.004964712651134406,-0.013339950776332765,0.006670688521953183,0.015799821072899567,0.008191598788532595,0.012748618010584023,0.0010767521486625409,0.006544536629081055,0.00626570509078328,0.009159275591105631,0.005543178342148014,0.00401748584514916,0.007460550237819996,0.015053614286126171,-0.002527416137925176,-0.014040270725282022,0.018392122690378487,0.012215719175813211,0.002116321719011216,0.006841963351673641,-0.003932926378346413,0.06611248883969445,0.0027426843676336965,0.0068934474949204905,0.005642634407288405,-0.001497495359921719,0.013682555037201727,0.0022376051333814484,-0.012484203933599947,0.012363141596998473,0.008109886980850911,0.02364237839782124,0.011360991455643843,0.000718305426621102,0.011740039061209462,0.00869168369997797,0.004225370133150275,0.01457563242491311,0.00813520870651252,0.005766238259846457,0.004002085312377668,0.0057558353229920645,0.019246713237038193,0.005378041457164251,-0.003907829203280477,-0.027307122795645955,-0.039531598177408256,-0.009449813541879348,0.016632017289520462,0.05035389905928622,-0.01106700566380281,-0.007486164926404637,-0.009546433412861766,-0.01900014346607226,-0.018553463525826097
2020-01-17,-0.01411581850936583,0.008155985064987936,0.012623734118718977,0.012845719773239672,0.02330720990040014,0.004116506255553487,0.005080858064284044,-0.023644540100855926,0.006401364259427167,0.00013747230067995275,0.013441150130889978,0.0,-0.011206954549302761,0.006466257771251538,-0.0022692248320259623,-0.005443742736178647,0.016387147593997176,0.005795058802926967,0.015009628504981887,-0.002533820155877775,-0.0034811623151245197,-0.001041076634894833,-0.0010057638423005555,0.0021118523599943373,0.0018784052959184283,-0.0023032478240605503,0.01895822005827541,0.004479116795635063,-0.007758968872008887,0.011221866203395159,0.00862268565172597,0.0014058466854991458,0.002626536538108848,-0.017998417328177307,0.009855359857387835,0.0033178625482468416,0.044885217495712615,0.011233845718421565,0.0162230454574519,-0.01057244667719337,0.016779954483919113,0.009203169968309277,0.008718193825741682,0.018567808904108363,-8.440560887901238e-05,0.0028992438811754617,0.01866096135190176,-0.00142138248244994,-0.0081106402396105,-0.0037781246722503603,0.08666135292362065,0.125770584599046,0.02352785247141642,0.023739051116121512,0.13630217606105166,0.038864331269726105,0.06714659685863866,0.031952867971979826,0.11728807629179339,0.044633273359005354
2020-01-21,-0.00011362815248427971,0.008202685546635946,0.0007434373331192123,0.007913848147525826,0.0023561541560126464,-0.016108438057663488,0.014180614517678602,-0.03325622636774106,-0.013059583753035175,0.02037885006951834,-0.004210244809311092,-0.015982551524517885,-0.019640268607409972,-0.00023778745988844996,0.0035738189211294014,-0.005335137142014279,-0.01387315265970146,0.011417147822152085,-0.004604630987320335,-0.012701216818197025,-0.005557259309659335,-0.015072596968856766,0.015939647109445065,0.004039409849640574,-0.010807902273162417,-0.010992264310297872,-0.02764751406605026,0.013772885127784518,0.005289862317184646,0.00047823704034688497,-0.026946797710864168,-0.0053752547905705494,0.017943276587963686,-0.032947744136581414,0.013790140942063323,0.008606982057237422,-0.01428430214559151,-0.011642897125980767,-0.0023721459290443336,-0.03700786535394096,0.012786283947172628,0.0036476774070333118,-0.0014607226716861765,0.0029228897690054545,-0.01020231508240732,-0.01680226500051496,0.012652869116789534,-0.0048802219257543245,0.00548034504933681,-0.0142940632661126,0.04823008169519927,-0.0011209073633263733,0.010193531591149663,0.01459846977492485,0.03134481106341003,0.01541788519604359,0.007772602592832634,0.04102009227857084,0.006060231612383005,0.016588348536014097
2020-01-22,-0.008864560704793134,0.02373734806202754,0.00017142159598204643,0.0066439338989159324,0.00744370369822378,-0.00357740016026864,-0.006632130717407203,-0.01394515455131018,-0.02207756872118183,0.0032386210866859333,0.002959745503108735,-0.01593021504908998,-0.0036183606449188277,-0.0040460565197305565,-0.016186409800192814,0.0031346130999911903,-0.032889892600946546,0.00548560550918209,0.006049225357160903,-0.024871130153475862,0.012294416627857352,0.005494550393251529,0.03600341225847581,0.0076962948497592,-0.007581089560499077,-0.0035568190860466586,-0.001072805363110274,0.011716901188214335,0.001601245729062395,-0.0008605919031265952,-0.007448355149428321,0.008751995938609758,-0.010679119596042175,-0.023240209403191714,-0.017055594660479012,-0.007455595214336697,-0.016606725430028946,0.0,-0.0002191519498511152,-0.007307209294048267,0.002642530791621356,0.013499390087191143,0.005607806404194893,-0.0021473945901338,-0.0011071445806728475,0.009555060889320455,0.002942777551697029,-0.007764468145379122,0.0044119953489629715,-0.005771059681449642,-0.007284360617243579,0.011092889206624434,-0.007434180055016837,-0.0034668415750764847,0.043860622623637546,-0.008267668638293424,0.01226141053302765,0.0025999331479584775,-0.04054789340560949,-0.004680276208613776
2020-01-23,-0.02224523372679932,-0.012301247728406017,0.004856345251921246,0.009700077425403686,0.005444269446537309,-0.007222724111617729,0.011353940347175406,0.028446585370554667,0.0008412688638119725,0.007330797854517179,-0.037731946453941734,0.002063143536324308,0.0017713386552387078,0.004540295393542282,-0.003948751603427558,-0.012568681087774647,-0.012187634467300756,0.008078683342410686,0.003448796039213109,0.0351800851231594,0.008517294104102513,-0.0059501985341341435,0.009405201298442467,0.0038189975794555853,-0.001629175221331658,-0.012158450664821352,-0.005907558742347829,0.0006927438824830823,-0.0018270993311865213,-0.014068254020445758,-0.004233119680100317,0.010995304150367868,0.004551867422306177,-0.017787011753763404,0.018735606554195483,0.010000371056280377,-0.01043334109119165,0.013184885303015648,0.006088261255620786,-0.006815731830241645,0.009663146543936518,-0.0105018688125742,-0.003758277902304652,-0.007993184853233082,-0.002814555217710124,-0.00109192543942771,-0.006637883461775185,-0.007001626074118916,-0.0024975123949498856,-0.006250676628256513,-0.050816995170684165,-0.06440464978437477,-0.03160514587505292,-0.02084010646481005,-0.09365092236541583,-0.03188227458323378,-0.06382455617613547,-0.06338961484903749,-0.010870079746429728,-0.0421594614129388
2020-01-24,-0.02028864023266319,-0.0036372603009025006,-0.0011087520969121911,0.011785560229390146,-0.026300534411727305,-0.04020591416160557,-0.0013034473228960008,0.016551785963208276,-0.016602558312196036,0.0008013862802560556,-0.023219975568710916,-0.008235582955554599,-0.011051942314226015,-0.000832419033894638,-0.018995496364301867,-0.014908391777748164,-0.0350248652064602,0.002081813560206758,-0.010133961858810214,-0.005097645959402208,-0.0123551922597126,-0.014903547153036989,0.08133301060443099,-0.0025937705913026132,0.0023065715569512424,-0.02913306256478121,-0.017648009473089643,0.01399552661018233,0.013500959264111101,-0.009609858687278372,-0.027439764025293245,-0.009412223973501055,-0.001423876028693094,-0.007055427407550829,0.004702122829000288,0.0056900672007200725,-0.025543519446292184,-0.018346838435836066,-0.0028495969258608422,-0.01811694931243535,0.006960250838901949,-0.003365187066049935,-0.007301045160254427,-0.02936397559350501,-0.0023090457291540245,-0.018950489293109052,-0.00736022401435632,-0.013479839683869344,-0.012434296665561173,-0.006739376943484587,0.03853785063110893,-0.016459321154220996,0.004629616722148233,0.019054831481178702,0.018870988188166793,0.0007525975197246737,-0.0018025283857721064,0.009721327521730716,-0.032664867264762365,-0.013546899239289756
2020-01-27,0.0057458059938872985,-0.00896012860417661,-0.012721636118110502,-0.003719554416995563,-0.021648464461188177,-0.01170282365763553,-0.00021055520020718532,-0.019965897859118065,-0.033124265499570815,0.0026682106279816153,-0.013231581147546745,-0.02523163420750496,-0.013053258763700226,-0.008095544365108731,-0.03367583667578544,-0.02984011603436565,-0.0270159586467833,-0.0018696271757904226,-0.015757311672984553,-0.023057077547976812,0.010767869942692077,-0.015625068854418167,-0.04060169020176385,-0.0034675144058181617,-0.014145076600757367,0.0013956762583913207,-0.0263979676826972,0.011451564415994264,0.006096252141590597,-0.017544115310295316,-0.022848957671942283,-0.041041228239460104,0.0035005076712819605,-0.02321145659037238,-0.012064654559423516,-0.0009356374651601218,-0.029001927989328546,-0.03585771949559191,-0.017769388453844903,-0.05060117381005336,0.004320334208318455,-0.006493845148891619,-0.010541575868433406,-0.01764047817693526,-0.014915108495316964,-0.005571820644802106,-0.016146260426865622,-0.00988012629277657,0.01302790622880945,-0.023824194844608515,0.07471797101408106,0.045105346096971255,0.036407519395889265,0.08591520971124944,0.14011308580225923,0.016979054481661038,0.04537322848410397,0.019697660464980782,0.018319317383759026,0.0023235466529294424
2020-01-28,-0.0029753840576596247,-0.0005578901359760691,0.02228311075910483,0.004028193959993098,0.025781577365757036,0.008477186647775303,-0.0012212299492651013,-0.00012634551182533205,0.007440926103277734,0.009514207399284214,0.0009086531095445771,0.002293688350903045,0.006612857888903534,0.014402628770636472,0.009583601783140772,0.01817517559472126,-0.00042390178219942065,0.0011447128702475329,0.012120139043696021,0.02534969093555639,0.008303429685056596,0.018644718046147757,0.02466116645258709,-0.008176747686036823,-0.05722255622275707,0.0017423900813409166,0.017134226692331556,-0.003486465143019535,-0.0058350003079304935,0.001696064475087855,0.005896577055603203,0.03234811160600426,0.009431733488462157,-0.0009704123464766568,0.006000898686695955,-0.00214040038483998,0.024124000993444694,-0.00146519738603057,0.01160412826675672,0.0,0.004445266993174268,0.008627226920936648,0.011645017186681761,0.023563837922077058,0.003915777612974569,0.005976625487085663,0.005751515234615923,0.0057323001225639825,0.006387394373446931,-0.0013901082648003493,0.10321002264160328,0.04469830037852307,0.05036808165148732,0.02195815348741581,0.10603524527695019,0.03182234945202822,0.03247862726313033,0.08631455299287993,0.011031905710340073,0.03142434455630272
2020-01-29,-0.0068042048641291375,-0.004467234255849384,-0.008374929306065204,0.0060670244469847034,-0.05976648586425504,0.010274068468171249,-0.015768608386057315,0.01724780823933081,-0.007020492336490491,-0.017662847160469064,-0.016348876985957217,-0.011278140066712239,-0.006749267743538234,0.010292993554351204,-0.004314725480703219,-0.016694359856151197,0.05322298515079549,0.005612860038091583,0.0027703359074442435,0.10315400524684404,-0.0009322415094736858,-0.010141265929295873,-0.014559220664139838,0.0,-0.021621065378830906,0.011478168678791478,-0.006293796711064892,-0.0001879890779966642,0.0072234353475222335,-0.005676575177873455,-0.0285022854671243,-0.009799655594112555,0.0001281200474438915,-0.017718370548468476,0.009836466815155154,-0.007596371791551482,-0.010319448797329822,-0.021218782523909074,-0.0013366204368148171,-0.006772629815061659,0.0007138550032954605,-0.03965734418129441,-0.017144187521536458,-0.000476284496406687,0.0033804542127029436,-0.004827389790571512,0.009908830781766742,-0.002110822102561527,-0.006089403248132119,-0.00835249717233788,0.012429756567430061,0.0070326883433313725,-0.004483577295090302,-0.017825211857798062,0.06846853597766955,-0.007484121137455557,-0.009788457576172305,0.003706878047974982,0.023813120067054383,-0.011564507559954862
2020-01-30,-0.017067369101892327,0.00022414837990258896,0.014445733149530238,0.012547395291211183,0.02673122506064285,-0.004402461948797676,0.00753944456918787,0.0039749117716398885,-0.003019698535450366,0.013955089480035987,0.018929247653971748,0.006612650029087286,0.009332291379662294,0.012765171144546672,-0.08615039009954262,0.012861936752913472,-0.024159513477141847,0.0074416688029115274,-0.005079700709412105,-0.016228618215407442,-0.004199226955876045,0.016700291356426034,0.0021105989858014595,0.03245036813388391,0.0031482067122641233,-0.008482103131950525,0.009187959701790982,0.015690786809951618,0.00784417665668724,-0.016526374375752217,0.016645947791656734,0.0010994876999794734,0.010749954882829149,0.002965169268695389,-0.003005013059547035,0.009095428826201957,-0.00510053354961193,-0.010148003157834817,-0.0361873546285959,0.00919062875165677,0.010698583173419651,0.010256267541777664,0.008472316116635126,0.012072087990287583,-0.06703545649004239,0.012126876617766014,0.016352760042289916,0.013538846470290133,0.005953881690713425,0.010606585998458762,0.04776320034973769,0.03000760772700617,0.02064730312029206,0.09065573538657579,-0.003693763997145383,0.05507065446349446,0.13451079968531476,0.04367610371672637,-0.008616939773559706,0.03356380099513423
2020-01-31,-0.009293333261338965,-0.022655949173505108,-0.01569763900665677,0.0011529202869215993,-0.036490340792143305,-0.044660547512644144,-0.014710879262663012,-0.015558287745142119,-0.029696164257123403,-0.008535821417315015,-0.02152217284395619,-0.02397781900448981,-0.03824082570501741,-0.008441095020767952,-0.029210810201860893,0.0036281737312016116,-0.0495154046652454,0.0016414775299447015,-0.03332152161087487,-0.021995272913150954,-0.012962498508008458,-0.02613378433543534,-0.03821284540381331,-0.007814897418342293,-0.023690975824513294,-0.012254505637649182,-0.02898550724637683,-0.006409039908067848,0.002001221101271655,-0.019248544172394855,-0.028039128902353494,-0.03815957774975243,-0.004279693271265206,-0.021433818053578024,-0.034611791925145186,-0.0015170517932805438,-0.028138488415926144,-0.011765848524682543,-0.020935153078937008,-0.015569767894141773,-0.006351118276359813,0.0050761757756736525,-0.02162076967531046,-0.021894380513581613,-0.04148138691297243,-0.018986074553796306,-0.044378399979424055,-0.020246014391413603,-0.017927520541459074,-0.04120999506292444,-0.04060998290100393,-0.04474256287086242,-0.016664631518128026,-0.04625953168407937,-0.07930054538495734,-0.02452916937757532,-0.004101751281237576,-0.041899628655485244,0.00566927989427235,-0.018096224112013948
2020-02-03,0.015798456362048796,-0.0009179562396418595,0.019536324729127585,0.0,0.021702137399226995,0.003842008197180613,0.010054427050323334,-0.0071322689958165375,-0.012029051889435927,-0.004337965174429748,-0.012271599729898663,-0.00420653065669907,-0.008026917732438466,0.0010493014820320834,0.01230962038657113,0.02176284142132956,0.014543395874072385,0.00040997442958601304,-0.026686268343517727,-0.01526105246406928,0.0499999579052135,0.00529960827260223,0.007664552574031758,0.0030821136133298843,-0.013046639698407025,0.022237792276726065,0.006505768348727514,-0.005182522985232252,0.011762433579551868,0.03084118916004952,0.009475381704173946,0.01649561051153614,-0.002678035061033479,0.009063473951434364,-0.010874286197479988,0.0018771238540604696,0.013715075004945287,0.013909719425028388,0.03217298075840169,-0.0014921511246521746,0.004261627807286228,-0.01754381265003402,0.003409348956502134,-0.002326708255355081,-0.01439328308308585,0.00883134988989065,0.00924762536705015,0.003834495872596655,-0.0019216423757689727,-0.022376084723783496,0.021714938748943036,0.014819144430326059,-0.005441113304621492,-0.004814039908956569,0.03544938534357356,0.006614061907548319,-0.006426235762551746,0.004285076587847492,0.01095206041170016,0.01552636636766569
2020-02-04,0.025030598040413965,0.013439162098670243,0.02441338054294695,-0.012953342803048606,0.029779264713534204,0.02273123196386262,0.014439917576722472,0.00613924687021683,0.028820248637885015,0.00844581427124913,0.037974456462247286,-0.04545417870521351,0.005363096447307036,-0.014911362983754839,0.017178087969736522,0.02412951238237926,0.028027355752344274,-0.010955310014722608,0.019325856084515536,0.026101088655264837,0.015672017236193936,0.012259009004153443,0.016144224522784745,0.004438481595233412,0.004150955274416335,0.011678408009911934,0.02699648643311181,-0.008508055350358146,-0.029831324673711745,0.021255093103842215,0.018773780334084167,0.02829418384694593,0.001534434709098198,0.010479076109982222,0.016871697693269905,-0.004594698671231412,0.028329992561132444,0.027555439578288654,0.02097688476949333,0.01823074402684144,-0.016407552151018634,0.018127570389366188,0.02579935727515359,0.02074790400252091,0.013231241142613648,0.009871479980074094,0.013694582261149169,0.002971078302218544,0.008750859166311686,-0.012514534668549016,-0.0172519663705909,-0.008541023776492351,-0.012111511652417528,0.010425823435465498,-0.030518327470012596,-0.00323635857181348,-0.022706178598336568,0.0022375391140465606,0.03481050862037072,0.04783865941686338
