fund,date,daily_return
Combined Mean-CVaR,2021-01-28,0.007234070058467211
Combined Mean-CVaR,2021-01-29,-0.01389967126211139
Combined Mean-CVaR,2021-02-01,-0.0015291986735078253
Combined Mean-CVaR,2021-02-02,0.007218007769057587
Combined Mean-CVaR,2021-02-03,-0.004268632391014547
Combined Mean-CVaR,2021-02-04,-0.004222730299163407
Combined Mean-CVaR,2021-02-05,0.011329851856445926
Combined Mean-CVaR,2021-02-08,0.004855872415933835
Combined Mean-CVaR,2021-02-09,-0.004806582562204204
Combined Mean-CVaR,2021-02-10,-0.005326798407157055
Combined Mean-CVaR,2021-02-11,-0.006802724911753977
Combined Mean-CVaR,2021-02-12,0.005795171781978659
Combined Mean-CVaR,2021-02-16,-0.006389365265691383
Combined Mean-CVaR,2021-02-17,0.007154558011230593
Combined Mean-CVaR,2021-02-18,-0.019114709266291798
Combined Mean-CVaR,2021-02-19,-0.007181465349333664
Combined Mean-CVaR,2021-02-22,0.00023380399970746924
Combined Mean-CVaR,2021-02-23,-0.010432067114129473
Combined Mean-CVaR,2021-02-24,-0.0032753902072116875
Combined Mean-CVaR,2021-02-25,-0.005575337727431844
Combined Mean-CVaR,2021-02-26,-0.020359536049245324
Combined Mean-CVaR,2021-03-01,0.005852118532569308
Combined Mean-CVaR,2021-03-02,0.004989883895719924
Combined Mean-CVaR,2021-03-03,-0.010102826717047908
Combined Mean-CVaR,2021-03-04,-0.008323054387742031
Combined Mean-CVaR,2021-03-05,0.012990855729151273
Combined Mean-CVaR,2021-03-08,-0.0037173110601079573
Combined Mean-CVaR,2021-03-09,0.007918671427338111
Combined Mean-CVaR,2021-03-10,0.012916238278207284
Combined Mean-CVaR,2021-03-11,0.0023311770244734986
Combined Mean-CVaR,2021-03-12,0.008646287622246387
Combined Mean-CVaR,2021-03-15,0.013938988170518932
Combined Mean-CVaR,2021-03-16,0.005411732155020669
Combined Mean-CVaR,2021-03-17,0.0011178358552354178
Combined Mean-CVaR,2021-03-18,-0.007202259263834301
Combined Mean-CVaR,2021-03-19,0.005656695536096246
Combined Mean-CVaR,2021-03-22,0.0006702847364437625
Combined Mean-CVaR,2021-03-23,-0.0031106929036796007
Combined Mean-CVaR,2021-03-24,-0.0028094086428758908
Combined Mean-CVaR,2021-03-25,0.00019816001921731411
Combined Mean-CVaR,2021-03-26,0.016498784705656258
Combined Mean-CVaR,2021-03-29,0.011285454723040229
Combined Mean-CVaR,2021-03-30,-0.014523178690451525
Combined Mean-CVaR,2021-03-31,0.0006522993682345412
Combined Mean-CVaR,2021-04-01,0.0070818249659510436
Combined Mean-CVaR,2021-04-05,0.013208092064550708
Combined Mean-CVaR,2021-04-06,-0.001305216097418366
Combined Mean-CVaR,2021-04-07,-0.0056442738670468735
Combined Mean-CVaR,2021-04-08,0.004831794543758196
Combined Mean-CVaR,2021-04-09,0.0014615362447239779
Combined Mean-CVaR,2021-04-12,0.005515338835530643
Combined Mean-CVaR,2021-04-13,0.008306661347356786
Combined Mean-CVaR,2021-04-14,-0.005305121719700014
Combined Mean-CVaR,2021-04-15,0.015683619193280443
Combined Mean-CVaR,2021-04-16,0.0018908564025154583
Combined Mean-CVaR,2021-04-19,-0.00492341534618608
Combined Mean-CVaR,2021-04-20,0.0027126081783006833
Combined Mean-CVaR,2021-04-21,0.0025623505003984377
Combined Mean-CVaR,2021-04-22,-0.0076946018033015075
Combined Mean-CVaR,2021-04-23,0.00335832379458956
Combined Mean-CVaR,2021-04-26,0.00023896788412848795
Combined Mean-CVaR,2021-04-27,0.00031917088551004086
Combined Mean-CVaR,2021-04-28,-0.0032748104117857144
Combined Mean-CVaR,2021-04-29,0.011275541835462703
Combined Mean-CVaR,2021-04-30,0.002310779066988338
Combined Mean-CVaR,2021-05-03,0.007337986901726514
Combined Mean-CVaR,2021-05-04,-0.010957185418108762
Combined Mean-CVaR,2021-05-05,0.005344191273706977
Combined Mean-CVaR,2021-05-06,0.00828635101278739
Combined Mean-CVaR,2021-05-07,0.0022888521302712366
Combined Mean-CVaR,2021-05-10,0.0030998385299907416
Combined Mean-CVaR,2021-05-11,-0.004386198842371831
Combined Mean-CVaR,2021-05-12,-0.024634756011594244
Combined Mean-CVaR,2021-05-13,0.01663172370343389
Combined Mean-CVaR,2021-05-14,0.004502749273540462
Combined Mean-CVaR,2021-05-17,-0.002337903742929932
Combined Mean-CVaR,2021-05-18,0.003993393388640209
Combined Mean-CVaR,2021-05-19,-0.01469643465189839
Combined Mean-CVaR,2021-05-20,0.010921679207552808
Combined Mean-CVaR,2021-05-21,-0.00649128243749456
Combined Mean-CVaR,2021-05-24,0.008306239476384121
Combined Mean-CVaR,2021-05-25,-0.001609467154121982
Combined Mean-CVaR,2021-05-26,0.004232063058654154
Combined Mean-CVaR,2021-05-27,-0.004866349345731411
Combined Mean-CVaR,2021-05-28,-0.00032957803357925447
Combined Mean-CVaR,2021-06-01,-0.0022644419567876346
Combined Mean-CVaR,2021-06-02,0.0016837687765297663
Combined Mean-CVaR,2021-06-03,0.005434370233867109
Combined Mean-CVaR,2021-06-04,0.0029017805034696207
Combined Mean-CVaR,2021-06-07,-0.001445282662015093
Combined Mean-CVaR,2021-06-08,-0.007449279593133386
Combined Mean-CVaR,2021-06-09,0.005217799781924724
Combined Mean-CVaR,2021-06-10,0.004178343341467961
Combined Mean-CVaR,2021-06-11,-6.787566487486286e-05
Combined Mean-CVaR,2021-06-14,0.00214528925026523
Combined Mean-CVaR,2021-06-15,-0.00012864507012226893
Combined Mean-CVaR,2021-06-16,-0.013329331933691818
Combined Mean-CVaR,2021-06-17,0.0029653589733837156
Combined Mean-CVaR,2021-06-18,-0.01809842135667289
Combined Mean-CVaR,2021-06-21,0.010479003184361233
Combined Mean-CVaR,2021-06-22,-0.0031805364250554503
Combined Mean-CVaR,2021-06-23,-0.00821742824744795
Combined Mean-CVaR,2021-06-24,0.004725464304639492
Combined Mean-CVaR,2021-06-25,0.010335270983345357
Combined Mean-CVaR,2021-06-28,0.001759716643376501
Combined Mean-CVaR,2021-06-29,-0.00644278346696934
Combined Mean-CVaR,2021-06-30,0.00861488376497319
Combined Mean-CVaR,2021-07-01,0.0033195375464948463
Combined Mean-CVaR,2021-07-02,0.003431756849763448
Combined Mean-CVaR,2021-07-06,-0.0023080791307152435
Combined Mean-CVaR,2021-07-07,0.0034773687197444006
Combined Mean-CVaR,2021-07-08,-0.0074088903619206736
Combined Mean-CVaR,2021-07-09,0.007933357687965572
Combined Mean-CVaR,2021-07-12,0.002469545039410157
Combined Mean-CVaR,2021-07-13,-0.0020129064534365974
Combined Mean-CVaR,2021-07-14,0.0031238350744865534
Combined Mean-CVaR,2021-07-15,0.0037860345611716996
Combined Mean-CVaR,2021-07-16,0.00046291645072655104
Combined Mean-CVaR,2021-07-19,-0.010695608552316431
Combined Mean-CVaR,2021-07-20,0.004523371699541293
Combined Mean-CVaR,2021-07-21,-0.001726161990594784
Combined Mean-CVaR,2021-07-22,0.0037143096572929413
Combined Mean-CVaR,2021-07-23,0.011907547649075001
Combined Mean-CVaR,2021-07-26,0.0004939606368726326
Combined Mean-CVaR,2021-07-27,0.0012327695718701171
Combined Mean-CVaR,2021-07-28,2.742455039641772e-05
Combined Mean-CVaR,2021-07-29,0.0034619402139763407
Combined Mean-CVaR,2021-07-30,-0.002965094150096078
Combined Mean-CVaR,2021-08-02,0.0012080425541308474
Combined Mean-CVaR,2021-08-03,0.0054486604837811975
Combined Mean-CVaR,2021-08-04,-0.0038567958300857
Combined Mean-CVaR,2021-08-05,0.004032778706061872
Combined Mean-CVaR,2021-08-06,-0.0015162655021751757
Combined Mean-CVaR,2021-08-09,0.0012874973076970647
Combined Mean-CVaR,2021-08-10,0.005494309423693268
Combined Mean-CVaR,2021-08-11,0.009747139266990877
Combined Mean-CVaR,2021-08-12,0.003347361615218991
Combined Mean-CVaR,2021-08-13,0.0036456619036597656
Combined Mean-CVaR,2021-08-16,0.006738969970257887
Combined Mean-CVaR,2021-08-17,-0.0012488239690450177
Combined Mean-CVaR,2021-08-18,-0.0095499444944675
Combined Mean-CVaR,2021-08-19,-0.00021089047323802595
Combined Mean-CVaR,2021-08-20,0.008390430098949941
Combined Mean-CVaR,2021-08-23,-0.0009462042835177408
Combined Mean-CVaR,2021-08-24,-0.005171711833778394
Combined Mean-CVaR,2021-08-25,-0.0016795340021047856
Combined Mean-CVaR,2021-08-26,-0.004382908968254287
Combined Mean-CVaR,2021-08-27,0.003481568035166907
Combined Mean-CVaR,2021-08-30,0.004372039588012219
Combined Mean-CVaR,2021-08-31,0.0015543463112010804
Combined Mean-CVaR,2021-09-01,0.004383600730829942
Combined Mean-CVaR,2021-09-02,0.007280227284552407
Combined Mean-CVaR,2021-09-03,-0.002992210391632446
Combined Mean-CVaR,2021-09-07,-0.015153493581232143
Combined Mean-CVaR,2021-09-08,0.0031158318546119163
Combined Mean-CVaR,2021-09-09,-0.006310428838388658
Combined Mean-CVaR,2021-09-10,-0.0007047272998365196
Combined Mean-CVaR,2021-09-13,-0.0018001881316234872
Combined Mean-CVaR,2021-09-14,-0.003396984453490846
Combined Mean-CVaR,2021-09-15,0.0044900237989190005
Combined Mean-CVaR,2021-09-16,-0.006480017503521909
Combined Mean-CVaR,2021-09-17,-0.012403463670751494
Combined Mean-CVaR,2021-09-20,-0.010511448554869043
Combined Mean-CVaR,2021-09-21,-0.0016592179782824968
Combined Mean-CVaR,2021-09-22,0.003252526318089671
Combined Mean-CVaR,2021-09-23,0.002954436098808546
Combined Mean-CVaR,2021-09-24,-0.01011961800077117
Combined Mean-CVaR,2021-09-27,-0.00867948765439489
Combined Mean-CVaR,2021-09-28,-0.00877113759268729
Combined Mean-CVaR,2021-09-29,0.009922049380856647
Combined Mean-CVaR,2021-09-30,-0.010228205499139043
Combined Mean-CVaR,2021-10-01,0.003670763300744115
Combined Mean-CVaR,2021-10-04,-0.0012388502591554828
Combined Mean-CVaR,2021-10-05,0.0070000191605421825
Combined Mean-CVaR,2021-10-06,0.0007473850805272613
Combined Mean-CVaR,2021-10-07,0.007574261860722882
Combined Mean-CVaR,2021-10-08,-0.00352555469720048
Combined Mean-CVaR,2021-10-11,-0.007253537620995912
Combined Mean-CVaR,2021-10-12,0.0016745520482245898
Combined Mean-CVaR,2021-10-13,0.0025089964884744947
Combined Mean-CVaR,2021-10-14,0.00777115524952262
Combined Mean-CVaR,2021-10-15,0.0028181876586189014
Combined Mean-CVaR,2021-10-18,-0.003853865718349185
Combined Mean-CVaR,2021-10-19,0.007003940401511316
Combined Mean-CVaR,2021-10-20,0.010324584051676073
Combined Mean-CVaR,2021-10-21,0.006570399381328742
Combined Mean-CVaR,2021-10-22,0.002451951261263447
Combined Mean-CVaR,2021-10-25,0.005355657454271415
Combined Mean-CVaR,2021-10-26,0.00658575195609819
Combined Mean-CVaR,2021-10-27,-0.008830108669774414
Combined Mean-CVaR,2021-10-28,0.009769730723828664
Combined Mean-CVaR,2021-10-29,-0.007710352132958687
Combined Mean-CVaR,2021-11-01,-0.0007759688216208475
Combined Mean-CVaR,2021-11-02,0.0030959253725451287
Combined Mean-CVaR,2021-11-03,0.004681567404192122
Combined Mean-CVaR,2021-11-04,0.003228584699809545
Combined Mean-CVaR,2021-11-05,-0.006668212584331393
Combined Mean-CVaR,2021-11-08,-6.026950692437813e-05
Combined Mean-CVaR,2021-11-09,0.007205157091743291
Combined Mean-CVaR,2021-11-10,0.001700061042222309
Combined Mean-CVaR,2021-11-11,0.0018725171695770976
Combined Mean-CVaR,2021-11-12,0.006457114789416356
Combined Mean-CVaR,2021-11-15,-0.0023848326335551636
Combined Mean-CVaR,2021-11-16,-0.002590002950231596
Combined Mean-CVaR,2021-11-17,-0.006822992868796659
Combined Mean-CVaR,2021-11-18,-0.0027169292344368535
Combined Mean-CVaR,2021-11-19,-0.0038186030161673793
Combined Mean-CVaR,2021-11-22,-7.798952325204877e-05
Combined Mean-CVaR,2021-11-23,0.003855733881985653
Combined Mean-CVaR,2021-11-24,-0.0012316026670395992
Combined Mean-CVaR,2021-11-26,-0.014640505919648638
Combined Mean-CVaR,2021-11-29,0.009339255688911577
Combined Mean-CVaR,2021-11-30,-0.017531518260608198
Combined Mean-CVaR,2021-12-01,-0.007994870090438937
Combined Mean-CVaR,2021-12-02,0.021072644631198362
Combined Mean-CVaR,2021-12-03,0.005675656756433575
Combined Mean-CVaR,2021-12-06,0.0069118448271439144
Combined Mean-CVaR,2021-12-07,0.003229805809074408
Combined Mean-CVaR,2021-12-08,0.0027954423310570303
Combined Mean-CVaR,2021-12-09,-5.134680846830952e-05
Combined Mean-CVaR,2021-12-10,0.006755159283681048
Combined Mean-CVaR,2021-12-13,0.0019526506393187557
Combined Mean-CVaR,2021-12-14,-0.003848520027144183
Combined Mean-CVaR,2021-12-15,0.010943172237636172
Combined Mean-CVaR,2021-12-16,0.009417717771966946
Combined Mean-CVaR,2021-12-17,-0.0115619276154196
Combined Mean-CVaR,2021-12-20,-0.0007015115108110192
Combined Mean-CVaR,2021-12-21,0.0014950002473660441
Combined Mean-CVaR,2021-12-22,0.010303206015190611
Combined Mean-CVaR,2021-12-23,0.0005873616127736251
Combined Mean-CVaR,2021-12-27,0.014161977419834035
Combined Mean-CVaR,2021-12-28,0.0026278413603108546
Combined Mean-CVaR,2021-12-29,0.00395063368540925
Combined Mean-CVaR,2021-12-30,-0.0008965973749895072
Combined Mean-CVaR,2021-12-31,-0.002138891649399186
Combined Mean-CVaR,2022-01-03,-0.007031017742153549
Combined Mean-CVaR,2022-01-04,-0.001190370187653504
Combined Mean-CVaR,2022-01-05,-0.0029817905824276593
Combined Mean-CVaR,2022-01-06,-0.004092238421404131
Combined Mean-CVaR,2022-01-07,-0.005690967221022398
Combined Mean-CVaR,2022-01-10,-0.0015291245458363615
Combined Mean-CVaR,2022-01-11,0.007275149688896761
Combined Mean-CVaR,2022-01-12,0.00011468710055460981
Combined Mean-CVaR,2022-01-13,-0.009793054372253182
Combined Mean-CVaR,2022-01-14,-0.006369115617199196
Combined Mean-CVaR,2022-01-18,-0.004615277170214497
Combined Mean-CVaR,2022-01-19,-0.004867495437932355
Combined Mean-CVaR,2022-01-20,-0.011067832567478822
Combined Mean-CVaR,2022-01-21,-0.0021291916190217543
Combined Mean-CVaR,2022-01-24,-0.0003962699110395644
Combined Mean-CVaR,2022-01-25,-2.9117367936974886e-05
Combined Mean-CVaR,2022-01-26,-0.01581893079787853
Combined Mean-CVaR,2022-01-27,-0.0038141179706587184
Combined Mean-CVaR,2022-01-28,0.017630040417303698
Combined Mean-CVaR,2022-01-31,0.0031981654776270787
Combined Mean-CVaR,2022-02-01,0.0014734712018617752
Combined Mean-CVaR,2022-02-02,0.0030147724693981278
Combined Mean-CVaR,2022-02-03,-0.012857746049838182
Combined Mean-CVaR,2022-02-04,-0.002082694700268002
Combined Mean-CVaR,2022-02-07,-0.001121706588634995
Combined Mean-CVaR,2022-02-08,-0.0035989354147270454
Combined Mean-CVaR,2022-02-09,0.01068459760877752
Combined Mean-CVaR,2022-02-10,-0.016627825333033298
Combined Mean-CVaR,2022-02-11,-0.006759562209635514
Combined Mean-CVaR,2022-02-14,-0.011921338596160538
Combined Mean-CVaR,2022-02-15,0.0045535675346205905
Combined Mean-CVaR,2022-02-16,0.0002686216718664092
Combined Mean-CVaR,2022-02-17,-0.016780925106141938
Combined Mean-CVaR,2022-02-18,-0.00605072030014966
Combined Mean-CVaR,2022-02-22,-0.007641790860714685
Combined Mean-CVaR,2022-02-23,0.0020717129833389214
Combined Mean-CVaR,2022-02-24,-0.0009850635477513052
Combined Mean-CVaR,2022-02-25,0.025355895731522565
Combined Mean-CVaR,2022-02-28,-0.009439980770261473
Combined Mean-CVaR,2022-03-01,-0.006850211937955049
Combined Mean-CVaR,2022-03-02,0.017298162978554226
Combined Mean-CVaR,2022-03-03,0.001361148877649083
Combined Mean-CVaR,2022-03-04,-0.001134059502091785
Combined Mean-CVaR,2022-03-07,-0.02128413249410072
Combined Mean-CVaR,2022-03-08,-0.015516895823878317
Combined Mean-CVaR,2022-03-09,0.009454080471713226
Combined Mean-CVaR,2022-03-10,-0.0069115312834141735
Combined Mean-CVaR,2022-03-11,-0.007944028229078644
Combined Mean-CVaR,2022-03-14,-0.003280343320335051
Combined Mean-CVaR,2022-03-15,0.012634201654776066
Combined Mean-CVaR,2022-03-16,0.010368599235969198
Combined Mean-CVaR,2022-03-17,0.013293455650855185
Combined Mean-CVaR,2022-03-18,0.008535336282612334
Combined Mean-CVaR,2022-03-21,-0.0026379077147627747
Combined Mean-CVaR,2022-03-22,0.008194998911249474
Combined Mean-CVaR,2022-03-23,-0.012583082209033807
Combined Mean-CVaR,2022-03-24,0.00638992080430464
Combined Mean-CVaR,2022-03-25,0.004969239640649313
Combined Mean-CVaR,2022-03-28,0.006690512954041997
Combined Mean-CVaR,2022-03-29,0.016064084840963198
Combined Mean-CVaR,2022-03-30,-0.005591625185031832
Combined Mean-CVaR,2022-03-31,-0.010576316998806217
Combined Mean-CVaR,2022-04-01,0.004997012054759425
Combined Mean-CVaR,2022-04-04,0.006893230850042745
Combined Mean-CVaR,2022-04-05,-0.005398042052362132
Combined Mean-CVaR,2022-04-06,0.009740989753376453
Combined Mean-CVaR,2022-04-07,0.004005639293855828
Combined Mean-CVaR,2022-04-08,0.005656544311413538
Combined Mean-CVaR,2022-04-11,-0.013860691164170602
Combined Mean-CVaR,2022-04-12,-0.0044975335030445745
Combined Mean-CVaR,2022-04-13,0.000808023349414004
Combined Mean-CVaR,2022-04-14,-0.0009258338905639865
Combined Mean-CVaR,2022-04-18,-0.009742740263872212
Combined Mean-CVaR,2022-04-19,0.01076376426824657
Combined Mean-CVaR,2022-04-20,-0.0008870109864684799
Combined Mean-CVaR,2022-04-21,-0.013622667959863513
Combined Mean-CVaR,2022-04-22,-0.015432105477060847
Combined Mean-CVaR,2022-04-25,0.0007792982885366555
Combined Mean-CVaR,2022-04-26,-0.007695683539631795
Combined Mean-CVaR,2022-04-27,-0.0019080545166531458
Combined Mean-CVaR,2022-04-28,0.010799724987673797
Combined Mean-CVaR,2022-04-29,-0.0335652401020379
Combined Mean-CVaR,2022-05-02,0.0029053744474951413
Combined Mean-CVaR,2022-05-03,0.003385801253298431
Combined Mean-CVaR,2022-05-04,0.0291907453421724
Combined Mean-CVaR,2022-05-05,-0.019326438329639855
Combined Mean-CVaR,2022-05-06,-0.010149034375899627
Combined Mean-CVaR,2022-05-09,-0.01833745998221537
Combined Mean-CVaR,2022-05-10,-0.01046799439716112
Combined Mean-CVaR,2022-05-11,0.007913914750848199
Combined Mean-CVaR,2022-05-12,0.010040157107946458
Combined Mean-CVaR,2022-05-13,0.0125420171667578
Combined Mean-CVaR,2022-05-16,0.0032308518970194135
Combined Mean-CVaR,2022-05-17,0.017999695723697803
Combined Mean-CVaR,2022-05-18,-0.014608895134017143
Combined Mean-CVaR,2022-05-19,-0.0014907425108128542
Combined Mean-CVaR,2022-05-20,0.0010363488447420685
Combined Mean-CVaR,2022-05-23,0.015012916024882297
Combined Mean-CVaR,2022-05-24,0.00723441725274651
Combined Mean-CVaR,2022-05-25,0.005771379125649661
Combined Mean-CVaR,2022-05-26,0.0032872016642295906
Combined Mean-CVaR,2022-05-27,0.011013923083249779
Combined Mean-CVaR,2022-05-31,-0.006604225137401798
Combined Mean-CVaR,2022-06-01,-0.0038922659172070865
Combined Mean-CVaR,2022-06-02,0.0075163530446532125
Combined Mean-CVaR,2022-06-03,-0.004677681948354425
Combined Mean-CVaR,2022-06-06,0.0007218823215232566
Combined Mean-CVaR,2022-06-07,0.009393791590114239
Combined Mean-CVaR,2022-06-08,-0.013632187630790018
Combined Mean-CVaR,2022-06-09,-0.022239286924979156
Combined Mean-CVaR,2022-06-10,-0.016895819930797903
Combined Mean-CVaR,2022-06-13,-0.03825707578234383
Combined Mean-CVaR,2022-06-14,-0.018141663981759988
Combined Mean-CVaR,2022-06-15,0.007072752397944859
Combined Mean-CVaR,2022-06-16,-0.015478383485239933
Combined Mean-CVaR,2022-06-17,0.0015935083199826352
Combined Mean-CVaR,2022-06-21,0.017882435661442472
Combined Mean-CVaR,2022-06-22,0.003116196032671166
Combined Mean-CVaR,2022-06-23,0.014766442294305772
Combined Mean-CVaR,2022-06-24,0.01778559174372731
Combined Mean-CVaR,2022-06-27,-0.004638992015254435
Combined Mean-CVaR,2022-06-28,-0.012252933752799195
Combined Mean-CVaR,2022-06-29,0.0015498874734556807
Combined Mean-CVaR,2022-06-30,-0.008105267015251627
Combined Mean-CVaR,2022-07-01,0.021445861964148407
Combined Mean-CVaR,2022-07-05,-0.0042834752760087585
Combined Mean-CVaR,2022-07-06,0.001228600753991195
Combined Mean-CVaR,2022-07-07,0.002636399899712825
Combined Mean-CVaR,2022-07-08,-0.001244880867149549
Combined Mean-CVaR,2022-07-11,-0.0011977458549460654
Combined Mean-CVaR,2022-07-12,-0.005043261015881671
Combined Mean-CVaR,2022-07-13,-0.0017407623114672273
Combined Mean-CVaR,2022-07-14,-0.0031636300387718453
Combined Mean-CVaR,2022-07-15,0.010686959132241783
Combined Mean-CVaR,2022-07-18,-0.012148085027095771
Combined Mean-CVaR,2022-07-19,0.014818926688243797
Combined Mean-CVaR,2022-07-20,-0.005840637583581551
Combined Mean-CVaR,2022-07-21,0.0031128299181933535
Combined Mean-CVaR,2022-07-22,0.000302539127126113
Combined Mean-CVaR,2022-07-25,-0.0027086941751212727
Combined Mean-CVaR,2022-07-26,-0.0002669841402179341
Combined Mean-CVaR,2022-07-27,0.0016983034297934822
Combined Mean-CVaR,2022-07-28,0.006609990329079532
Combined Mean-CVaR,2022-07-29,0.0007361442601332299
Combined Mean-CVaR,2022-08-01,-0.0047460193493041244
Combined Mean-CVaR,2022-08-02,-0.006963430988006336
Combined Mean-CVaR,2022-08-03,0.01882434178650701
Combined Mean-CVaR,2022-08-04,-0.004211097788751961
Combined Mean-CVaR,2022-08-05,-0.005363818274320282
Combined Mean-CVaR,2022-08-08,0.003052660821825418
Combined Mean-CVaR,2022-08-09,0.0019617283975638783
Combined Mean-CVaR,2022-08-10,0.011757370256420688
Combined Mean-CVaR,2022-08-11,-0.004052621182613522
Combined Mean-CVaR,2022-08-12,0.013801657245988287
Combined Mean-CVaR,2022-08-15,0.014047461828099546
Combined Mean-CVaR,2022-08-16,0.010999908859846485
Combined Mean-CVaR,2022-08-17,-0.005204206213989684
Combined Mean-CVaR,2022-08-18,-0.0028059564481001387
Combined Mean-CVaR,2022-08-19,-0.004220750457351399
Combined Mean-CVaR,2022-08-22,-0.01394079621149708
Combined Mean-CVaR,2022-08-23,-0.005464660410484534
Combined Mean-CVaR,2022-08-24,0.000729152173430868
Combined Mean-CVaR,2022-08-25,0.006712096739994428
Combined Mean-CVaR,2022-08-26,-0.013343975203246868
Combined Mean-CVaR,2022-08-29,-0.0049636743926671015
Combined Mean-CVaR,2022-08-30,-0.00789338107202268
Combined Mean-CVaR,2022-08-31,-0.0011650674385631228
Combined Mean-CVaR,2022-09-01,0.01357285940710228
Combined Mean-CVaR,2022-09-02,-0.009895994358684932
Combined Mean-CVaR,2022-09-06,-0.0025751234145739853
Combined Mean-CVaR,2022-09-07,0.016298096820331148
Combined Mean-CVaR,2022-09-08,0.004176179897196799
Combined Mean-CVaR,2022-09-09,0.007178753446598487
Combined Mean-CVaR,2022-09-12,0.013077238611000843
Combined Mean-CVaR,2022-09-13,-0.03004349969805499
Combined Mean-CVaR,2022-09-14,0.009164188942784972
Combined Mean-CVaR,2022-09-15,-0.01089392516965502
Combined Mean-CVaR,2022-09-16,0.001918497418411444
Combined Mean-CVaR,2022-09-19,0.004350542578306789
Combined Mean-CVaR,2022-09-20,-0.015073748692054918
Combined Mean-CVaR,2022-09-21,-0.015261349465367398
Combined Mean-CVaR,2022-09-22,0.0043626671864068906
Combined Mean-CVaR,2022-09-23,-0.016494829193898147
Combined Mean-CVaR,2022-09-26,-0.010503175342811326
Combined Mean-CVaR,2022-09-27,-0.004114448808092803
Combined Mean-CVaR,2022-09-28,0.021928726216914777
Combined Mean-CVaR,2022-09-29,-0.014720982543568292
Combined Mean-CVaR,2022-09-30,-0.013870169372066485
Combined Mean-CVaR,2022-10-03,0.025092152977899317
Combined Mean-CVaR,2022-10-04,0.01689568257626919
Combined Mean-CVaR,2022-10-05,-0.0007103929561724414
Combined Mean-CVaR,2022-10-06,-0.003986166343694306
Combined Mean-CVaR,2022-10-07,-0.013807344989230561
Combined Mean-CVaR,2022-10-10,0.005655798017199714
Combined Mean-CVaR,2022-10-11,0.023379827346002587
Combined Mean-CVaR,2022-10-12,-0.0004554720494364821
Combined Mean-CVaR,2022-10-13,0.018531045833649954
Combined Mean-CVaR,2022-10-14,-0.00787987484290026
Combined Mean-CVaR,2022-10-17,0.009480258696348392
Combined Mean-CVaR,2022-10-18,0.006698366229074564
Combined Mean-CVaR,2022-10-19,-0.010062358559249722
Combined Mean-CVaR,2022-10-20,-6.340661513097828e-05
Combined Mean-CVaR,2022-10-21,0.02031248783196241
Combined Mean-CVaR,2022-10-24,0.018561181194492064
Combined Mean-CVaR,2022-10-25,0.004139961506776408
Combined Mean-CVaR,2022-10-26,0.01462677341996488
Combined Mean-CVaR,2022-10-27,0.0012219817074523227
Combined Mean-CVaR,2022-10-28,0.012321578401786179
Combined Mean-CVaR,2022-10-31,-0.009910197038606603
Combined Mean-CVaR,2022-11-01,-0.0003558907480782199
Combined Mean-CVaR,2022-11-02,-0.010246911398048694
Combined Mean-CVaR,2022-11-03,-0.011250687077853197
Combined Mean-CVaR,2022-11-04,0.019555070722201175
Combined Mean-CVaR,2022-11-07,0.018484954094816018
Combined Mean-CVaR,2022-11-08,0.02341864936998836
Combined Mean-CVaR,2022-11-09,-0.012326718877926354
Combined Mean-CVaR,2022-11-10,0.019479112618210274
Combined Mean-CVaR,2022-11-11,-0.008678415212810658
Combined Mean-CVaR,2022-11-14,-0.0024651270801115672
Combined Mean-CVaR,2022-11-15,0.003097679240640694
Combined Mean-CVaR,2022-11-16,0.003146242144581689
Combined Mean-CVaR,2022-11-17,0.004951712414221535
Combined Mean-CVaR,2022-11-18,0.007045799156724486
Combined Mean-CVaR,2022-11-21,0.0007175648272627769
Combined Mean-CVaR,2022-11-22,0.006682605559919362
Combined Mean-CVaR,2022-11-23,-0.002222973516629413
Combined Mean-CVaR,2022-11-25,-0.0008511539976623266
Combined Mean-CVaR,2022-11-28,-0.006444551855540642
Combined Mean-CVaR,2022-11-29,0.0017194470490392952
Combined Mean-CVaR,2022-11-30,0.017608866261931255
Combined Mean-CVaR,2022-12-01,0.003102399095452019
Combined Mean-CVaR,2022-12-02,0.00020227883332673137
Combined Mean-CVaR,2022-12-05,-0.006007193355796056
Combined Mean-CVaR,2022-12-06,-0.00668304472593064
Combined Mean-CVaR,2022-12-07,0.0038395010272037717
Combined Mean-CVaR,2022-12-08,0.0034590425250962615
Combined Mean-CVaR,2022-12-09,-0.013729654995031518
Combined Mean-CVaR,2022-12-12,0.011628835268306121
Combined Mean-CVaR,2022-12-13,0.006247016892872605
Combined Mean-CVaR,2022-12-14,0.0007937684356367924
Combined Mean-CVaR,2022-12-15,-0.01625715410941878
Combined Mean-CVaR,2022-12-16,-0.005805574305887931
Combined Mean-CVaR,2022-12-19,-0.0023207312545579263
Combined Mean-CVaR,2022-12-20,0.0028825517617714408
Combined Mean-CVaR,2022-12-21,0.013572256255686742
Combined Mean-CVaR,2022-12-22,-0.004047126097891892
Combined Mean-CVaR,2022-12-23,0.005821331334079904
Combined Mean-CVaR,2022-12-27,0.002320476164101304
Combined Mean-CVaR,2022-12-28,-0.010734568088379194
Combined Mean-CVaR,2022-12-29,0.006350262854741027
