date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-01-21,0.022704166666666664,0.09778840909090909,0.052511607142857145,0.14067000000000002,0.02551785714285713,0.062976,0.0004899999999999996,0.19510000000000002,0.11552599999999999,-0.019754166666666666
2020-01-22,-0.1181,0.08948190476190476,0.05346041666666667,-0.05449999999999999,0.15745520833333332,0.0494202380952381,-0.0010333333333333212,0.08711666666666668,0.09769,0.07348229166666667
2020-01-23,0.17371285714285714,0.106486,0.046168,0.051019999999999996,0.054837222222222225,0.03927857142857143,0.015575000000000006,0.37661666666666666,-0.04423703703703704,0.006208333333333333
2020-01-24,0.01022136363636364,0.04928641025641026,0.03700333333333333,-0.04533333333333333,0.09548533333333332,0.022631111111111112,0.2765066666666667,0.011408333333333333,0.05776626344086021,0.07659368627450981
2020-01-27,-0.013028030303030305,0.06913722222222222,0.04936083333333333,-0.1428888888888889,0.15339333333333333,0.08442333333333334,0.02854250000000001,0.00925,-0.021180666666666667,0.012855952380952378
2020-01-28,0.008393749999999991,0.05764571428571429,0.01741666666666667,0.05548571428571429,0.002704999999999997,0.04794895833333334,0.09968333333333332,0.025033333333333335,0.030595192307692306,-0.025717500000000004
2020-01-29,0.14114375,0.009065809523809521,-0.06769583333333333,0.0140125,0.107622,0.06501833333333333,0.07986904761904762,0.013333333333333334,0.10751269841269842,0.01031875
2020-01-30,-0.04478333333333333,-0.03794842857142858,-0.019088095238095237,0.03534166666666667,0.12261969696969698,0.07559166666666667,-0.022981121794871794,0.08198,-0.08295208333333334,0.093755
2020-01-31,-0.2285340909090909,0.02476073232323232,-0.0005198412698412674,0.13041607142857142,0.05487541666666666,0.021716999999999997,-0.05672875,0.2527333333333333,0.14619583333333333,0.03145
2020-02-03,0.10843500000000002,0.1009135064935065,0.034207564102564106,0.179975,0.10428872503840245,0.13013133333333332,-0.03369166666666667,0.07790000000000001,0.06475,0.06503958333333333
2020-02-04,0.20932150000000002,0.08558999999999999,-0.04180333333333333,0.2609125,0.07446666666666667,0.08291875,0.17020000000000002,0.02701666666666667,0.03284633333333333,0.0694375
2020-02-05,0.029875000000000002,0.020444212962962963,0.2420249523809524,0.0032333333333333333,0.046906952380952376,0.07299666666666665,0.051685,0.0034666666666666665,0.17055,0.03571333333333333
2020-02-06,0.025545952380952384,0.13554027777777777,0.107895,0.17873866666666666,0.07227969230769231,0.06558333333333334,0.06293055555555555,0.13933333333333334,0.05638361111111111,0.004083333333333335
2020-02-07,0.07058375000000001,0.18446979166666666,0.039543,-0.014430555555555552,0.08391717171717172,-0.021660000000000006,0.013305555555555555,0.0097,0.11361285714285715,0.12303958333333334
2020-02-10,0.052575,-0.048616904761904764,-0.014450000000000001,0.2157611111111111,0.042550000000000004,0.031284375,0.15956,0.07580416666666667,0.1204,0.08309791666666666
2020-02-11,-0.040438823529411756,-0.09065016666666667,0.043153428571428565,0.3079428571428572,-0.025597222222222226,-0.07200833333333333,0.04683866666666667,0.1567952380952381,0.08814318181818183,0.04456845238095239
2020-02-12,0.06683833333333333,0.11260696078431373,0.01695083333333333,0.33750833333333335,0.21448645833333335,0.16756666666666667,0.07529999999999999,0.027708333333333335,-0.04677625,0.22737277777777778
2020-02-13,0.07716785714285715,0.002850166666666662,-0.006272916666666666,0.11872000000000002,0.09045,-0.02357,0.05048571428571428,0.01192375,-0.036438636363636354,0.093765
2020-02-14,0.5859,-0.040176333333333335,0.021935,0.19892222222222222,0.21721249999999998,0.170715,-0.060091666666666675,0.17562750000000002,-0.014482526881720435,0.1458025
2020-02-18,0.02304457142857143,0.052236111111111115,-0.03703416666666667,0.04511238095238095,0.06684620098039216,0.048916666666666664,0.002967777777777775,0.09105833333333334,-0.08211166666666667,0.13427083333333334
2020-02-19,0.12560416666666668,0.137966,0.06575833333333334,0.14902500000000002,0.023096111111111112,0.2737583333333333,-0.0014999999999999998,0.18211,0.0418413492063492,-0.009815151515151513
2020-02-20,0.09202361111111113,-0.022733857142857142,0.04521666666666666,0.2275236111111111,0.17223999999999998,0.0626875,0.10557575757575759,0.17867833333333333,0.021986809523809523,0.039007487179487176
2020-02-21,0.09415,-0.04751041666666666,-0.016865,0.1535355,0.066509375,0.12298,0.08786666666666666,0.22881250000000003,-0.13759285714285713,0.16619
2020-02-24,0.05118333333333333,0.01328857142857143,-0.23225071428571428,-0.05935666666666666,0.03153655462184874,0.05553866666666667,0.01760916666666667,0.012791666666666666,0.005084848484848489,-0.006528000000000001
2020-02-25,-0.029966666666666666,0.17341942307692307,-0.13799666666666666,0.16562933333333332,-0.05009444444444444,-0.11479166666666668,-0.13927222222222221,0.04935178571428571,0.07124666666666667,0.13563541666666665
2020-02-26,0.029808333333333336,0.0066616666666666656,0.049018571428571425,0.05206933333333334,0.05006264705882352,0.05216111111111111,-0.04275,0.04047766666666667,0.24132000000000003,0.16114166666666666
2020-02-27,-0.013849999999999994,0.02737022222222222,0.03749466666666666,-0.059476666666666664,0.0804856,0.12283541666666667,0.014967857142857144,0.040787500000000004,-0.20084133333333334,0.16951083333333333
2020-02-28,-0.14993357142857142,-0.15373880952380953,0.047421000000000005,-0.08534791666666668,-0.100272,-0.016242708333333335,-0.2164083333333333,0.005646111111111116,0.2445088888888889,-0.11819375
2020-03-02,0.1177375,0.03244273504273504,-0.02151874999999999,0.09271666666666667,0.1169638392857143,0.16554166666666667,-0.05884,0.1040411111111111,0.071446,0.17237333333333332
2020-03-03,0.0600275,-0.02930666666666667,-0.06497911111111113,-0.06623333333333332,0.027852307692307694,0.06965833333333332,0.12613333333333332,0.19210833333333333,0.006497333333333332,-0.04536874999999999
2020-03-04,0.026870833333333333,0.09807333333333332,0.09727,0.045336,0.14659899999999998,0.14148838095238098,0.18328333333333333,0.37978333333333336,0.2460009523809524,0.5051300000000001
2020-03-05,0.08521666666666666,0.008944597402597397,-0.10313416666666667,0.021313333333333333,-0.035558653846153844,0.07238583333333334,-0.027088888888888885,0.32656666666666667,0.016623000000000006,0.04008333333333333
2020-03-06,-0.030774999999999997,-0.08418550824175824,-0.16457785714285714,-0.08021729166666668,0.01184069264069264,-0.047495833333333334,-0.007916666666666655,0.005475,-0.03758507692307693,0.07395000000000002
2020-03-09,-0.010830952380952379,-0.013459743589743589,-0.1054826894158473,0.08450433333333333,0.035713052631578944,-0.177166,0.009974374999999999,0.08831250000000002,-0.169362,-0.04041458333333332
2020-03-10,-0.040745333333333335,-0.0011691414141414141,0.025496676328502416,0.10927666666666666,0.15230833333333332,0.03273133333333334,0.07156875,0.3795,0.335795,0.10175
2020-03-11,0.0414,0.0008045238095238088,-0.04747339285714285,0.17780500000000002,0.043423055555555555,0.06432857142857143,0.02182777777777777,0.22818999999999998,-0.04994833333333332,0.1644875
2020-03-12,-0.05520333333333333,-0.010071755555555556,-0.10330947368421053,0.04467504761904763,-0.039354,-0.14795,-0.074445,0.10131250000000001,0.06269857142857142,-0.054079613095238094
2020-03-13,0.081205,0.012299074074074073,0.17839162464985994,0.006274999999999994,0.12026562500000001,0.010906666666666665,-0.08532222222222223,0.068,0.2684963690476191,0.039762500000000006
2020-03-16,0.016510277777777783,-0.0516471847826087,-0.2075652549019608,-0.05073202380952381,0.01838,0.006982142857142853,-0.020185833333333333,-0.045665625,0.017298398268398265,0.004439047619047613
2020-03-17,0.026663333333333334,0.07516404761904763,-0.20667050000000003,0.031675,0.08695666666666667,0.008376388888888885,0.16970833333333335,0.15561666666666665,0.19332683333333334,0.4753166666666666
2020-03-18,-0.003557499999999998,0.0006428282828282922,-0.04423888888888888,-0.005170000000000008,0.18194166666666667,-0.0069061904761904755,0.10794999999999999,0.0597,-0.034340476190476185,0.29231250000000003
2020-03-19,0.03406000000000001,0.008341416666666667,0.0738375,-0.15955416666666666,0.012132499999999997,0.04933055555555555,0.15310875000000002,0.2048888888888889,-0.02585166666666667,0.03453333333333334
2020-03-20,-0.08100833333333333,0.059924159090909104,-0.04423682051282052,-0.004000000000000002,0.014603205128205128,0.12268619047619046,0.06816666666666667,0.002024999999999999,0.23456666666666667,0.024
2020-03-23,0.09480590909090908,0.0361261949814891,-0.09019555555555556,-0.025029999999999997,0.08074594155844157,0.030146666666666665,0.06273357142857142,0.01573333333333334,0.317815,-0.012253035714285711
2020-03-24,0.10560404761904763,0.11563116483516482,0.13875866666666667,0.40857,0.22829809523809522,0.20580755555555558,0.41827999999999993,0.06246875,0.37231291666666666,0.23618333333333333
2020-03-25,0.12598066666666669,0.14363219047619047,0.014782222222222224,0.09199791666666667,0.09252619047619047,0.15665520833333335,0.09575,0.16062222222222222,0.0532125,0.3078541666666667
2020-03-26,0.11148166666666666,0.182375,-0.053452,-0.00933,0.0568660606060606,-0.023993121693121688,0.11817833333333334,0.28977916666666664,0.27697544444444444,0.1482133333333333
2020-03-27,0.10031777777777777,0.061634102564102566,0.13962233333333335,0.06126266666666665,0.21037000000000003,0.06197757575757575,0.222775,0.21836666666666668,0.24983833333333333,0.30840111111111107
2020-03-30,0.06570500000000001,0.06981064912280702,-0.105098,-0.12505933333333333,0.1482621904761905,0.05414600000000001,0.011923333333333341,0.2757604166666667,0.25078666666666666,0.1552375
2020-03-31,0.16271666666666665,-0.01064,0.127355,0.010916666666666663,0.05150238095238094,0.06612333333333334,0.187694,0.25233125,0.013574000000000008,0.0608375
2020-04-01,0.10243750000000001,-0.11608888888888891,-0.05901047619047619,0.05448228571428572,-0.013316666666666664,0.026690000000000005,-0.007818333333333339,0.09127777777777775,0.08454999999999999,0.025436666666666673
2020-04-02,0.007093333333333336,-0.018875,0.21863776923076922,0.04750599999999999,0.13921166666666668,0.037109444444444445,0.08314027777777779,0.07301250000000001,-0.06861249999999999,-0.07506666666666666
2020-04-03,0.14545285714285713,0.06434166666666667,-0.04957738095238094,-0.02925928571428571,0.22986944444444443,-0.12779182539682538,0.15256666666666666,0.24780000000000002,-0.21261666666666668,0.05675
2020-04-06,0.09985833333333333,0.13361227705627707,0.0687623015873016,0.128339898989899,0.2573415517241379,0.07170499999999999,-0.021660000000000002,0.20636666666666664,0.27160863636363636,0.3450770833333333
2020-04-07,0.05723977272727272,0.145785797979798,0.20207785714285714,0.11251066666666668,0.06056473684210527,0.317294,0.3700375,0.07797916666666667,0.083404,0.13083625
2020-04-08,0.03324916666666666,-0.022957980263157894,0.1670127142857143,0.02643792207792207,0.12663333333333335,0.1363607142857143,0.17360833333333336,0.5071187500000001,0.2292982857142857,-0.02576666666666667
2020-04-09,-0.0132,0.14514630952380952,0.06999288095238096,0.2245553333333333,0.019035416666666666,0.03748202380952381,0.08102555555555555,0.23479999999999998,0.12864,0.4777416666666667
2020-04-13,-0.11158333333333334,-0.057543163170163183,-0.0063589615384615356,0.004229575757575753,-0.08126442424242424,0.030937222222222217,-0.06387809523809523,-0.03842916666666667,0.06324093137254902,-0.10273958333333333
2020-04-14,0.1356607142857143,0.18973199999999998,-0.1777395833333333,0.15363266899766898,0.17448571428571427,0.16572555555555554,-0.007933333333333334,0.4728111111111111,0.5258787619047619,0.13288285714285716
2020-04-15,0.002928750000000001,-0.019541484848484846,-0.12896474358974358,0.010020480769230762,-0.03140095238095238,-0.06955333333333333,-0.10060674603174602,-0.13472499999999998,0.01478250000000001,-0.21378375
2020-04-16,0.22121375,0.19147475845410628,-0.025225850649350658,0.03614877777777777,0.24060738095238093,0.08218963636363635,0.051655000000000006,-0.080675,0.2671401111111111,-0.0016687499999999966
2020-04-17,0.14001666666666668,0.09648166666666666,-0.042256444444444444,0.09704654545454545,0.17116854882459315,0.06906969696969696,0.32248333333333334,0.3155,0.012705928571428573,0.210975
2020-04-20,0.09098750000000001,0.03311857142857143,-0.21006457556935815,0.09827309523809523,0.0333530354609929,0.038311666666666674,0.023471428571428577,0.01578333333333334,0.16466499999999998,0.03189000000000001
2020-04-21,0.04266833333333334,-0.014864684684684683,-0.2635079047619048,-0.03554,0.09691809523809525,-0.010016666666666669,-0.13378333333333334,-0.053925000000000015,-0.2615766666666667,-0.20800999999999997
2020-04-22,0.0800002380952381,0.11903019607843138,0.08172100000000002,0.112755,0.2513450427350427,-0.03249166666666667,0.12249375,0.017028124999999998,0.3308878571428571,-0.05279019607843137
2020-04-23,-0.006843749999999999,-0.018421030303030307,0.13230372222222225,0.118025,0.17039291666666667,0.133782,0.011401523809523808,0.03254444444444444,0.20365547619047622,0.13092916666666668
2020-04-24,0.027957575757575757,0.00010099999999999276,0.0422,-0.032260416666666666,0.0023430357142857202,-0.03912279411764706,0.050622222222222214,0.0774125,0.16351290322580647,-0.1123
2020-04-27,0.11120727272727274,0.12891488888888888,-0.022790833333333333,0.11516657142857142,0.042577952380952376,0.058572575757575754,0.11932666666666666,0.014396666666666665,0.18330944588744588,0.08853125
2020-04-28,0.023317525252525256,0.07987788461538461,-0.08652083333333332,0.22864500000000004,0.024134476923076926,0.06702834210526316,0.09663566666666668,0.011200000000000002,0.09224682539682541,0.17341666666666666
2020-04-29,0.11555714285714286,0.06024821978021978,0.04978811904761904,0.12639783333333335,0.07480735632183909,0.09174938624338624,0.30175393939393935,0.07883560606060606,0.17595485714285714,0.03632222222222223
2020-04-30,0.04805,0.027295416666666666,0.07222251948051948,0.008762666666666665,0.08404902564102565,-0.04746512820512821,0.07166833333333333,0.07395833333333333,0.043057,0.10910166666666667
2020-05-01,-0.042414583333333325,0.11268466666666668,-0.11496107936507935,-0.02515833333333333,0.13921060575968222,-0.030538738095238094,0.24276388888888892,0.020195000000000008,-0.13633066666666666,-0.04972499999999999
2020-05-04,0.05846074074074074,0.06100193406593406,0.009889032634032634,-0.011318,0.14180205128205128,0.08873809523809524,0.06034166666666666,0.033375,0.2910964705882353,0.06775
2020-05-05,0.19058285714285716,0.11389866666666668,0.11433404040404042,0.002096666666666666,0.08161728758169935,0.21485222222222222,0.1378301960784314,0.207425,0.19925937500000002,0.032963409090909085
2020-05-06,-0.012814583333333338,0.0737003431372549,0.15378107142857145,0.07794833333333333,0.06935555555555556,-0.009599999999999997,0.014085892857142863,0.009783333333333333,0.13365083333333333,0.024870833333333335
2020-05-07,0.1305325,0.09296777777777777,0.1865614285714286,0.05214399999999999,0.10748333333333333,0.06901666666666666,0.05096333333333333,0.055498333333333344,0.24233599999999997,0.008513333333333335
2020-05-08,0.17955000000000002,0.056439012987012996,0.07531833333333333,0.14566166666666666,0.056865416666666654,0.170078125,0.13292916666666665,0.019983333333333332,0.5284142857142857,-0.05212560606060607
2020-05-11,0.0863495238095238,0.05705129166666667,-0.06533233333333333,-0.003328666666666663,0.06549347826086957,0.138615,0.0389925,0.019483333333333335,0.05810977777777778,0.061700000000000005
2020-05-12,0.06129833333333333,0.0981265,0.005630666666666667,-0.16591314285714284,0.009740952380952385,0.019804545454545457,0.06928111111111111,-0.2912416666666666,-0.029849666666666656,0.017228333333333335
2020-05-13,-0.05286666666666667,0.0704356507936508,-0.10073532467532469,0.013097545454545455,0.024329934731934733,-0.04413244444444444,0.125762,0.02213333333333333,0.07198333333333333,0.17648333333333333
2020-05-14,0.02447333333333333,0.05096790196078431,-0.08145166666666667,0.10342016666666667,0.03771999999999999,0.07344291666666666,0.045355000000000006,0.01544,0.05025123809523809,0.08413166666666667
2020-05-15,0.03297166666666666,0.04326637037037037,0.10089999999999999,-0.02206095238095238,-0.015300454545454544,-0.019510666666666662,0.049763888888888885,-0.054062500000000006,-0.07823812030075188,0.023163809523809524
2020-05-18,0.017687999999999995,0.1069854871794872,0.11972687301587304,0.09190557142857143,0.07302466666666667,0.2790734545454545,0.13932291666666666,0.4356375,0.062400095238095234,0.22004166666666666
2020-05-19,0.131037,-0.02539507692307692,0.1348675,0.04289371428571429,0.2029203333333333,-0.168240625,0.061611111111111096,0.06845,0.037740833333333335,0.0077
2020-05-20,0.08712533333333333,0.016016071428571428,0.022725476190476192,0.3251733333333333,0.11673479853479855,0.21412916666666665,0.13886666666666667,0.046009999999999995,0.11587,0.04229166666666667
2020-05-21,0.038624000000000006,0.008754242424242425,0.007386666666666666,0.04961066666666668,0.104582,-0.050987500000000005,0.045763333333333336,0.01615,-0.030421111111111114,0.06711750000000001
2020-05-22,0.09448500000000001,-0.006991111111111105,-0.045506,0.14580833333333332,0.08113166666666666,-0.04566666666666667,0.06102083333333334,0.0949125,-0.07866733333333334,0.10458333333333335
2020-05-26,0.120498,0.16909075,0.10566285714285714,0.2418535714285714,0.06365399999999999,0.17847083333333333,0.12359722222222223,0.20152222222222224,0.05946111904761906,0.1735
2020-05-27,0.11563222222222222,0.027466893939393937,0.05096875000000001,0.2553374285714286,-0.10457833333333333,0.23379571428571427,0.07352500000000001,0.0077,0.18136000000000002,0.12078749999999999
2020-05-28,0.044736484848484845,0.072276,0.03350499999999999,-0.013681499999999996,-0.0073033333333333336,0.06483449206349207,0.043887499999999996,0.18380000000000002,0.12253619047619049,-0.067195
2020-05-29,0.07754166666666668,0.08024990476190477,0.070184,0.015081999999999998,0.17545381944444446,-0.0070458333333333345,0.12771,0.04607777777777777,0.12765375,0.0866225
2020-06-01,0.052932,0.04882191866028708,0.022071401515151516,0.12786,0.10399791666666668,0.09305666666666666,0.03842000000000001,0.205825,0.06747666666666667,0.14627500000000002
2020-06-02,0.24737777777777778,-0.13008966666666666,0.16705,0.06546355555555555,0.029472424242424244,0.28571166666666664,0.21445,0.07433333333333335,0.165914,0.07401666666666666
2020-06-03,-0.02498,0.09213952380952381,0.3774833333333333,0.1598242380952381,0.09609873015873016,0.2558250724637681,0.08614166666666669,0.17831000000000002,0.32861,0.0
2020-06-04,0.05088499999999999,0.06515,-0.018039333333333334,0.18300666666666668,0.07595857142857143,0.07155392857142857,-0.027200000000000002,0.17005,0.09108333333333334,-0.08941333333333334
2020-06-05,0.1253675,0.026736666666666672,0.19086759595959596,0.3121916666666667,0.04215555555555556,0.31247380952380954,0.33881875,0.0323,0.15739351851851854,0.0743375
2020-06-08,-0.1422275,0.04185666666666666,0.11374866666666668,-0.0047985714285714185,0.05679063157894737,0.1153305882352941,0.2201,0.025449999999999997,0.14850333333333335,0.745
2020-06-09,-0.004066666666666666,0.1445770634920635,0.3021273333333333,0.11790999999999999,0.02324861111111111,0.1565560576923077,0.2664,0.0348,0.18196333333333334,0.116725
2020-06-10,-0.09912499999999999,-0.010837136363636368,-0.24050600000000003,0.16331636904761906,0.09118222222222222,-0.12485333333333334,,0.068825,0.020419047619047608,-0.10883333333333334
2020-06-11,0.07463619047619048,0.011012056277056276,-0.15887666666666667,0.03194355555555556,0.26938,0.06134238095238096,0.10328333333333334,0.3829833333333333,0.034554166666666664,0.5603
2020-06-12,0.029433333333333336,0.02116266666666667,0.116675,0.18425,0.0718875,-0.012745000000000003,0.10718333333333334,0.3094,0.08400416666666666,0.0361
2020-06-15,0.003285416666666664,-0.008524545454545451,-0.09132,-0.00024375000000000655,0.03199942857142858,-0.0048105952380952405,0.2812,0.01225,0.18140416666666667,0.05805
2020-06-16,-7.777777777777662e-05,0.08229166666666668,0.01780312500000001,-0.028864583333333336,-0.005079166666666662,0.23490458333333333,0.0,0.100775,0.13420625,-0.26055
2020-06-17,0.12914833333333334,0.17406516666666666,-0.019577499999999998,-0.0101675,-0.09114166666666668,0.010291666666666668,-0.009,0.086075,0.0929625,0.0103
2020-06-18,0.0746425,0.03977247619047619,0.021278333333333337,-0.010845000000000004,0.1776916666666667,-0.004623333333333331,0.020233333333333336,0.13203333333333334,-0.090575,0.19519999999999998
2020-06-19,-0.01250833333333333,-0.04950488888888889,0.010334126984126982,-0.04777083333333333,0.08357916666666666,0.1035875,0.00065,,0.014416666666666668,0.023200000000000002
2020-06-22,0.0353,0.027109499999999998,0.12802083333333333,-0.06713333333333334,0.21230833333333332,0.07941666666666668,0.11991666666666666,,0.10771238095238096,0.00818888888888889
2020-06-23,0.09414444444444443,0.16102466666666668,-0.038993749999999994,0.080225,0.013982291666666665,0.11644399999999999,0.003016666666666667,0.01915,0.05390416666666667,0.0042
2020-06-24,-0.0033732323232323197,0.02088816666666667,-0.0009557142857142858,-0.048858888888888896,0.027508333333333333,-0.014993333333333334,0.0,-0.0045,-0.12979166666666667,0.0181
2020-06-25,0.05418,0.08746373333333335,-0.01512,0.07111385714285715,0.027566666666666656,-0.0024147058823529403,0.0142,,-0.2862,-0.10815
2020-06-26,0.17455,0.06869313725490196,0.04151666666666667,-0.016471428571428567,0.004238333333333337,0.0851148148148148,0.3442,0.2723,-0.08887500000000001,0.1216
2020-06-29,0.06640628205128205,0.02898353846153846,-0.03049166666666666,0.08401833333333335,0.09566291666666667,0.11815178571428571,0.1903,0.009,0.013649999999999995,0.009
2020-06-30,0.0015428571428571427,0.11343133333333333,0.03236583333333333,0.07400309523809523,0.01325,0.06835583333333332,0.024533333333333334,0.36040000000000005,0.18428,0.18005
2020-07-01,0.0977875,0.035307857142857155,0.05606249999999998,-0.12769166666666668,0.13669861111111112,0.13433055555555554,0.0187,0.0245,0.10431666666666667,0.0253
2020-07-02,0.009891666666666667,0.131772,-0.005678484848484849,0.10437833333333332,0.04018055555555556,0.08241041666666667,0.0077,0.09355000000000001,0.28652500000000003,0.5927
2020-07-06,0.06571,0.028039095238095234,0.06979761904761905,0.144685,0.048602,-0.04425181818181817,-0.12064166666666669,0.02815000000000001,0.047286742424242426,0.007375603864734304
2020-07-07,0.08569166666666667,0.11318931818181818,-0.12475119047619049,-0.21372500000000003,0.052697916666666664,-0.06412142857142858,-0.3612,0.4796,0.011000000000000001,-0.1796
2020-07-08,0.04640624999999999,0.06966416666666667,0.0207,0.09615833333333333,0.1306970238095238,0.02472,0.0155,-0.3071,0.010851111111111105,0.008575000000000001
2020-07-09,0.0859625,0.04728535714285714,0.06766875000000001,0.08355902777777778,0.1253888888888889,-0.06960000000000001,0.0077,0.0,0.10712698412698413,0.18843333333333334
2020-07-10,0.014216666666666667,-0.006964285714285716,0.10475999999999999,0.11571777777777778,0.012493636363636363,0.015395238095238092,-0.0142,0.0348,0.10111111111111111,0.03605
2020-07-13,0.0413888888888889,0.009322761904761907,-0.05438333333333334,0.016202666666666664,0.080375,0.09672499999999999,0.0,0.0323,0.19955625000000002,0.07964166666666667
2020-07-14,0.04336071428571429,0.05972047619047619,0.00645,0.071243125,0.1766,0.0969395,,0.0,0.012812500000000001,0.0168
2020-07-15,0.13748333333333332,0.09048257142857144,-0.1624833333333333,0.1657875652173913,0.23228333333333334,0.10982,,0.04481666666666667,0.03696250000000001,0.21056666666666668
2020-07-16,0.06002916666666666,0.1316243650793651,-0.014741666666666674,-0.1793888888888889,0.2086075,0.0198125,0.0258,,0.03949166666666667,0.025500000000000002
2020-07-17,-0.53915,0.05696444444444445,-0.10470833333333332,-0.03078404761904762,0.08885833333333332,0.1199625,0.19675,,-0.039119999999999995,0.16653333333333334
2020-07-20,0.05641666666666667,0.09947308441558442,0.05840277777777778,0.16940158730158728,0.050083333333333334,0.2915181818181818,0.0103,0.030299999999999997,0.10013858974358975,-0.1446111111111111
2020-07-21,0.15707333333333334,0.203759751552795,-0.004075848595848597,0.15245833333333333,0.08031250000000001,-0.10262142857142857,,0.07792,0.16562416666666668,0.021325
2020-07-22,0.06514166666666667,0.087928,0.14691666666666667,-0.015862499999999998,0.15664999999999998,-0.09705740740740741,0.2787,0.01355,0.16169999999999998,
2020-07-23,0.003679166666666669,0.054859038461538466,-0.039349999999999996,0.024530000000000003,-0.06013,0.08783250000000001,-0.013040833333333335,0.00485,0.16319999999999998,0.2539
2020-07-24,-0.009243749999999998,-0.021718833333333333,0.15937788461538463,0.019125,0.010510000000000002,-0.016540625000000003,-0.051383333333333336,0.0,-0.0462281746031746,0.4077611111111111
2020-07-27,0.077675,0.01718611111111111,-0.11697333333333333,0.07168541666666667,0.08931785714285714,0.11555,-0.010447500000000002,-0.05590000000000001,0.061351190476190476,-0.041318750000000015
2020-07-28,0.12196000000000001,0.06920504761904762,0.0207,0.01975285714285715,0.07098958333333333,0.049689407894736845,0.31339375,,0.01411011904761904,0.125
2020-07-29,0.06004999999999999,0.05920388888888889,0.0232125,-0.11168928571428571,0.07966,0.06982395833333334,0.06526666666666667,0.09859,0.22102986660079052,0.03611111111111111
2020-07-30,0.06031500000000001,0.05456066666666666,0.006316222222222226,0.10526444444444444,0.006046875,0.03953255189255189,0.03723,0.09356249999999999,-0.011874242424242426,0.12443333333333334
2020-07-31,0.01035,0.046304285714285714,-0.12410095238095238,0.041466666666666666,0.009303988603988603,-0.06812933333333333,0.3538,0.0216,0.26084999999999997,0.03648333333333333
2020-08-03,0.045426,0.009408705882352944,0.08128450000000001,-0.034736666666666666,0.05675285714285714,-0.06899851515151514,0.5388999999999999,-0.08185,0.08030722222222222,0.13493333333333332
2020-08-04,0.09231974358974358,0.15952474747474749,-0.008433333333333334,0.00783166666666667,-0.05081666666666667,-0.03857407407407407,0.07315,-0.14579999999999999,0.21724515151515153,0.28531666666666666
2020-08-05,0.14981875,0.07067094117647059,-0.0737138888888889,0.089245,0.12943333333333334,0.005179999999999999,0.02001666666666667,0.17205,0.07147053571428572,0.0084
2020-08-06,0.15064761904761906,0.023632666666666663,0.12457499999999999,0.10410833333333333,0.18496,0.14672222222222223,0.12756666666666666,0.0045,-0.012858333333333328,-0.029062500000000005
2020-08-07,0.01853589743589744,0.1513625,0.0029866666666666665,-0.05986666666666667,0.051621428571428575,0.01723333333333333,,0.19568750000000001,0.192325,0.0
2020-08-10,0.18227333333333334,0.06529536796536797,0.11762555555555557,0.14541666666666667,0.018338888888888887,0.1340977777777778,0.11984444444444443,0.0077,0.10753541666666666,-0.03613888888888889
