ticker,date,open,high,low,close,adjClose,volume,daily_return,return_zscore,is_return_outlier,mod_zscore,is_return_outlier_mad
ETH-USD,2021-05-19,3382.6572265625,3437.935791015625,1952.460205078125,2460.67919921875,2460.67919921875,84482912776,-0.2720034941722024,-6.057135488933306,True,-9.034707792932615,True
ETH-USD,2021-05-24,2099.93603515625,2672.595703125,2090.6396484375,2643.591064453125,2643.591064453125,53697121740,0.2531362984543515,5.508748553046968,True,8.303425480879215,True
LTC-USD,2020-03-12,48.4492301940918,48.558250427246094,30.627010345458984,30.930883407592773,30.930883407592773,5417383296,-0.3617732392248725,-7.4515772127110775,True,-10.72728343879265,True
LTC-USD,2021-05-19,294.6055908203125,299.84759521484375,151.1724395751953,189.52017211914062,189.52017211914062,11449368854,-0.3567286431879725,-7.3481269555741635,True,-10.578278536990641,True
LTC-USD,2021-05-24,142.80264282226562,184.1439971923828,140.40377807617188,183.99412536621094,183.99412536621094,5615445186,0.28201603604628467,5.750702133667647,True,8.288660958197033,True
LTC-USD,2023-06-30,84.76875305175781,110.79525756835938,84.58930206298828,108.16532897949219,108.16532897949219,3377766238,0.2758975797046421,5.625230068670968,True,8.1079368764871,True
TRX-USD,2020-03-12,0.014840000309050083,0.01487400010228157,0.008759000338613987,0.008791999891400337,0.008791999891400337,1368123604,-0.4073474978906344,-8.734650106484644,True,-15.861428631306644,True
TRX-USD,2021-03-31,0.0660879984498024,0.09678900241851807,0.06576000154018402,0.09231200069189072,0.09231200069189072,11940378031,0.3968465079646215,8.40223712337443,True,15.241604918692682,True
TRX-USD,2021-04-04,0.10210099816322327,0.12947000563144684,0.10127899795770645,0.1293729990720749,0.1293729990720749,11560343178,0.267468046416784,5.645260461803781,True,10.237759328112684,True
TRX-USD,2021-05-19,0.11649499833583832,0.11789499968290329,0.06452599912881851,0.07933200150728226,0.07933200150728226,4661555306,-0.31837159107727875,-6.838627417763729,True,-12.420193562892676,True
XLM-USD,2020-03-12,0.05037900060415268,0.05047500133514404,0.03344099968671799,0.03344099968671799,0.03344099968671799,526211822,-0.33631689758212857,-6.014225852830926,True,-10.271391615477809,True
XLM-USD,2020-11-24,0.13065099716186523,0.1965000033378601,0.13065099716186523,0.19548000395298004,0.19548000395298004,3759466315,0.49679548434333576,8.787621731180423,True,15.06219555780753,True
XLM-USD,2021-01-06,0.19467100501060486,0.3834809958934784,0.19423699378967285,0.34079301357269287,0.34079301357269287,10408578427,0.7492442836546367,13.272861335393696,True,22.738751329746872,True
XLM-USD,2021-05-19,0.6468679904937744,0.6563079953193665,0.303508996963501,0.45042699575424194,0.45042699575424194,4216540503,-0.30394597370787746,-5.4390939837871555,True,-9.28704467785002,True
XLM-USD,2023-07-13,0.09625600278377533,0.18301799893379211,0.09553699940443039,0.15487900376319885,0.15487900376319885,1004593480,0.6089319041456984,10.779941411623948,True,18.472080980225165,True
XRP-USD,2020-03-12,0.20820499956607819,0.20912399888038635,0.13963499665260315,0.13963499665260315,0.13963499665260315,3547958418,-0.3289875909106468,-5.515852212904529,True,-10.92325692997103,True
XRP-USD,2020-11-21,0.32806798815727234,0.4630570113658905,0.32806798815727234,0.4583440124988556,0.4583440124988556,16206296041,0.3971006896263536,6.565929308082692,True,13.11742167131339,True
XRP-USD,2020-11-23,0.44370099902153015,0.61496901512146,0.43473199009895325,0.6139799952507019,0.6139799952507019,20715303968,0.3837728532335991,6.344160121385957,True,12.67613892408086,True
XRP-USD,2020-12-23,0.4479660093784332,0.4479660093784332,0.22136299312114716,0.25860199332237244,0.25860199332237244,19793483656,-0.42334007070183066,-7.085834923488103,True,-14.04725397371404,True
XRP-USD,2020-12-24,0.25911301374435425,0.3676240146160126,0.24374200403690338,0.33781901001930237,0.33781901001930237,16742652289,0.30632794310358724,5.055511744619307,True,10.111949081539949,True
XRP-USD,2021-01-30,0.282151997089386,0.4893459975719452,0.27982500195503235,0.44024398922920227,0.44024398922920227,24417465997,0.5601088348528376,9.278311327678416,True,18.514597929113766,True
XRP-USD,2021-04-05,0.6467030048370361,0.9368550181388855,0.633974015712738,0.9204729795455933,0.9204729795455933,26415199263,0.4232746486921297,7.001452182433583,True,13.984037693759209,True
XRP-USD,2021-04-10,1.0202820301055908,1.3899569511413574,1.0086359977722168,1.3744159936904907,1.3744159936904907,25547794935,0.346361918588187,5.721659041286554,True,11.437468255386355,True
XRP-USD,2021-04-26,1.0351829528808594,1.3690769672393799,1.016921043395996,1.3685059547424316,1.3685059547424316,15417459290,0.3257427859022859,5.378565972659882,True,10.754771735932303,True
XRP-USD,2021-05-19,1.593269944190979,1.64437997341156,0.8753179907798767,1.0703129768371582,1.0703129768371582,20523476458,-0.3271577941439642,-5.4854052199486345,True,-10.86267262203956,True
XRP-USD,2023-07-13,0.47110098600387573,0.8875110149383545,0.470102995634079,0.8153650164604187,0.8153650164604187,10397344596,0.7307500458163925,12.117704118612329,True,24.16450389629835,True
